Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
12024	-567.1699	-594.1846	27.01474	0.752757	0.0186341	0.126194	0.0664962	0.127044	0.104855	0.183611	0.252721	0.408128	0.392904	0.104283	0.00941598	0.0569342	0.145274	0.0840175	0.0355771	0.040576	0.030579	0.0187381	0.0275741	0.0221155	0.048228	0.0814755	0.0202113	0.0218462	0.151243	1.62033	0.0101109	0.0563247	0.31143	0.566123	0.837361	1.19423	1.7664	3.211	0.8435185	0.150006	0.0037133	0.0251473	0.013251	0.0253166	0.020895	0.036589	0.0503609	0.0813297	0.0782959	0.0207809	0.00187637	0.0113456	0.0289494	0.0167426	0.00708961	0.00808578	0.00609363	0.00373404	0.00549482	0.00440706	0.00961063	0.016236	0.0040276	0.0043534	0.0301388	0.32289	0.00201486	0.0112241	0.546487	0.453513	0.5464868	5.018196
12060	-572.9717	-605.0318	32.06013	0.140028	0.0865361	0.0410149	0.0417844	0.0413946	0.0155574	0.0681092	0.180785	0.160881	0.0631202	0.0647489	0.0055509	0.0346631	0.00731003	0.0111143	0.0127057	0.010776	0.128996	3.93699e-05	0.020946	0.128311	0.00726845	0.00486538	0.00217077	0.0180354	0.0956683	0.00826197	0.141051	0.0411035	0.123032	0.359915	0.727014	1.37549	2.77843	8.12795	1.515053	0.0884688	0.054673	0.025913	0.0263991	0.0261528	0.00982907	0.043031	0.114219	0.101643	0.0398789	0.040908	0.00350702	0.0218999	0.00461843	0.00702198	0.00802739	0.00680819	0.0814986	2.48737e-05	0.0132335	0.0810659	0.00459216	0.00307392	0.00137148	0.0113947	0.0604426	0.00521986	0.0891149	0.0259689	0.376164	0.623836	0.3761642	1.582795
12096	-570.7432	-600.9407	30.19753	0.366642	0.0319393	0.1924	0.224714	0.100029	0.000599937	0.241264	0.111124	0.133127	0.0776615	0.0722969	0.00528684	0.0171305	0.0392151	0.00033258	0.00878304	0.135447	0.185487	0.0585851	0.0681253	0.00814425	0.00549362	0.591224	0.0209517	0.0170829	0.0385624	0.137715	0.0407225	0.134699	0.226285	0.484467	0.797642	1.25369	2.06412	4.4192	1.074451	0.119631	0.0104214	0.0627777	0.0733214	0.0326383	0.000195752	0.0787214	0.0362582	0.0434375	0.02534	0.0235895	0.00172503	0.00558945	0.0127954	0.000108517	0.00286579	0.0441947	0.0605219	0.0191156	0.0222284	0.00265736	0.0017925	0.192909	0.00683625	0.00557394	0.0125824	0.0449347	0.0132872	0.0439506	0.532227	0.467773	0.5322269	3.064786
12132	-575.9438	-604.1777	28.23391	0.90787	0.102314	0.0451518	0.0347693	0.177861	0.211516	0.145057	0.129891	0.289421	0.178154	0.0791331	0.0130879	0.0160507	0.0642088	0.00958613	0.00551719	0.268163	0.0897158	0.032219	0.151117	0.0163884	0.0222861	0.552428	0.0131686	0.0646654	0.0514796	0.13971	0.105204	0.0866133	0.138551	0.381383	0.740274	1.35085	2.62204	7.21756	1.429158	0.226812	0.0255609	0.0112802	0.00868636	0.0444348	0.0528426	0.0362394	0.0324504	0.0723055	0.0445079	0.0197697	0.00326973	0.00400992	0.0160412	0.00239489	0.00137835	0.0669947	0.0224136	0.00804923	0.0377533	0.00409429	0.00556771	0.138012	0.0032899	0.0161553	0.0128611	0.0349037	0.0262829	0.0216385	0.493079	0.506921	0.4930793	4.002747
12168	-565.4362	-597.0054	31.56924	0.280867	0.0346831	0.0823525	0.031041	0.0708137	0.116569	0.0874321	0.1213	0.132693	0.0942423	0.0496616	0.00625996	0.039319	0.0467616	0.0188318	0.0304949	0.168808	0.0545747	0.0533575	0.17249	0.0019388	0.0572511	0.128597	0.0389207	0.0175981	0.038088	0.0896543	0.0158829	0.0121545	0.173746	0.425897	0.766214	1.30512	2.34798	5.75552	1.265485	0.134217	0.0165739	0.0393534	0.0148334	0.0338394	0.0557043	0.0417808	0.0579652	0.0634093	0.0450351	0.0237316	0.00299142	0.0187892	0.0223458	0.00899905	0.0145725	0.0806675	0.0260794	0.0254977	0.0824269	0.000926487	0.0273583	0.0614523	0.0185989	0.00840954	0.0182009	0.0428427	0.00758988	0.00580823	0.604038	0.395962	0.6040375	2.092638
12204	-571.7662	-602.0986	30.33235	0.304927	0.0257661	0.118177	0.0571721	0.0487823	0.12875	0.0755198	0.199657	0.0984655	0.194716	0.0888134	0.00316863	0.0179625	0.0199554	0.0252569	0.0256198	0.0507231	0.0303732	0.0790085	0.0362351	0.0360235	0.0226216	0.0662438	0.044434	0.00623613	0.166247	0.0700623	0.210947	0.469098	0.124189	0.361561	0.728049	1.37353	2.76578	8.05225	1.508286	0.112066	0.00946946	0.043432	0.0210117	0.0179283	0.047318	0.0277548	0.0733773	0.0361877	0.0715615	0.0326404	0.00116452	0.00660154	0.00733395	0.00928234	0.00941572	0.0186416	0.0111627	0.029037	0.013317	0.0132392	0.00831383	0.0243457	0.0163302	0.00229188	0.0610985	0.0257491	0.0775266	0.172402	0.709399	0.290601	0.7093985	2.720964
12240	-576.6869	-608.592	31.90509	0.27482	0.0251191	0.0599302	0.023128	0.0877461	0.0858923	0.101309	0.0184697	0.173779	0.103831	0.0953176	0.0131044	0.00622855	0.0305874	0.00158259	0.0254462	0.00907191	0.0359882	0.0354675	0.00871113	0.0312273	0.00608115	0.208994	0.0876614	0.0122	0.00409765	0.0281165	0.0493413	0.0223026	0.116332	0.350219	0.720846	1.38726	2.85536	8.59607	1.555542	0.165002	0.0150815	0.0359822	0.0138861	0.0526829	0.0515699	0.0608263	0.0110892	0.104337	0.0623404	0.0572288	0.00786788	0.00373963	0.0183647	0.000950188	0.0152779	0.00544679	0.0216074	0.0212947	0.00523017	0.0187489	0.00365113	0.12548	0.052632	0.00732492	0.00246023	0.0168812	0.0296246	0.0133905	0.512641	0.487359	0.5126414	1.665553
12276	-574.7425	-605.6978	30.9553	0.0142762	0.00284011	0.00213903	0.00113825	0.00516483	0.00432068	0.00432207	0.0109907	0.0087248	0.013542	0.00574366	0.000469078	0.00124165	0.00360632	0.00126067	0.000538271	0.00217076	0.000164431	0.00167229	0.0103934	0.00126049	0.0109711	0.00323902	0.000759452	0.00129113	0.000230164	0.00173367	0.0023509	0.00579405	0.0162074	0.133928	0.534073	1.8724	7.46668	61.7003	2.980699	0.116684	0.0232131	0.017483	0.00930326	0.0422139	0.0353143	0.0353257	0.0898305	0.0713106	0.110683	0.0469448	0.00383393	0.0101484	0.0294756	0.0103039	0.00439947	0.0177423	0.00134395	0.0136681	0.0849484	0.0103024	0.0896705	0.0264735	0.00620725	0.0105528	0.0018812	0.0141698	0.0192147	0.0473566	0.672366	0.327634	0.6723663	0.1223492
12312	-570.0306	-599.606	29.57538	0.0254717	0.0324033	0.0301227	0.0795664	0.130367	0.160537	0.392728	0.130739	0.172038	0.109368	0.116137	0.00442206	0.0124706	0.0546505	0.0513111	0.0146942	0.0326612	0.0613213	0.0208067	0.0276322	0.0252741	0.140508	0.793795	0.164813	0.0223231	0.0169692	0.0261793	0.0835123	0.500637	0.226789	0.484992	0.797912	1.25327	2.06189	4.40939	1.072843	0.00741866	0.0094375	0.00877328	0.0231738	0.0379697	0.0467566	0.114383	0.0380778	0.0501063	0.0318537	0.033825	0.00128793	0.00363208	0.015917	0.0149444	0.00427971	0.00951261	0.0178599	0.00605997	0.00804791	0.00736112	0.0409233	0.231194	0.0480019	0.00650164	0.0049423	0.00762475	0.0243231	0.145811	0.453446	0.546554	0.4534455	3.43346
12348	-574.7077	-603.7188	29.01107	0.331866	0.0515413	0.187503	0.0496801	0.122096	0.149369	0.212136	0.111174	0.205852	0.144561	0.0892056	0.0192007	0.0660074	0.0273602	0.0466853	0.0382447	0.0237747	0.125391	0.00728826	0.024046	0.0111964	0.074941	0.433263	0.453234	0.0199764	0.0278248	0.00482858	0.21521	0.362896	0.168238	0.419257	0.762467	1.31153	2.38517	5.94397	1.288782	0.0912635	0.0141739	0.0515634	0.0136621	0.0335764	0.0410767	0.0583376	0.0305729	0.0566094	0.0397545	0.0245316	0.00528021	0.0181521	0.00752407	0.0128385	0.0105173	0.00653806	0.0344828	0.00200428	0.00661268	0.00307902	0.0206088	0.119148	0.12464	0.00549353	0.00765184	0.00132786	0.0591831	0.0997966	0.776444	0.223556	0.7764435	3.636353
12384	-575.4674	-605.9625	30.49513	0.221183	0.0626731	0.142709	0.160048	0.14716	0.116791	0.0995476	0.237768	0.126258	0.0548273	0.0620353	0.0213032	0.0161467	0.0376241	0.0459476	0.00747044	0.0342272	0.0547974	0.320871	0.144364	0.108453	0.029927	0.013087	0.0104792	0.0970796	0.153724	0.21651	0.0158202	0.069679	0.1985	0.454481	0.7819	1.27894	2.20031	5.03779	1.169178	0.0781977	0.0221576	0.0504539	0.0565838	0.0520273	0.0412906	0.0351944	0.0840613	0.0446376	0.0193838	0.0219322	0.00753158	0.00570856	0.0133017	0.0162445	0.00264112	0.0121008	0.0193732	0.113442	0.0510388	0.0383427	0.0105805	0.00462682	0.00370483	0.0343218	0.0543479	0.0765456	0.00559312	0.0246345	0.618514	0.381486	0.6185135	2.828511
12420	-565.8818	-598.0867	32.20489	0.187688	0.0140147	0.0405942	0.0170645	0.0255736	0.0414078	0.0710709	0.129474	0.152302	0.100952	0.0461605	0.0135003	0.0204671	0.0140851	0.0190669	0.0158219	0.0322143	0.0152685	0.132943	0.0631764	0.0247836	0.0242721	0.0673533	0.00986579	0.0260469	0.027625	0.184875	0.014762	0.0455174	0.148932	0.395061	0.748456	1.33608	2.53126	6.71449	1.376916	0.118944	0.0088816	0.025726	0.0108144	0.0162069	0.0262416	0.0450401	0.0820522	0.0965189	0.0639767	0.0292535	0.00855562	0.0129707	0.00892623	0.0120834	0.0100269	0.0204153	0.0096762	0.0842506	0.0400371	0.0157063	0.0153821	0.0426841	0.0062523	0.0165069	0.017507	0.117162	0.00935518	0.028846	0.655008	0.344992	0.6550081	1.577946
12456	-579.7371	-612.3595	32.6224	0.16621	0.00107425	0.052994	0.0566301	0.0246137	0.087582	0.137366	0.0551361	0.043351	0.128306	0.0639925	0.00609915	0.00634181	0.00899063	0.00927433	0.0164376	0.0577027	0.0238983	0.0870992	0.0117237	0.0189836	0.0213009	0.102583	0.00662229	0.0556356	0.00212854	0.0114949	0.00609803	0.0185996	0.157617	0.406134	0.754939	1.32461	2.46224	6.34449	1.335932	0.129018	0.000833873	0.0411358	0.0439583	0.019106	0.0679842	0.106628	0.0427985	0.0336506	0.0995959	0.0496732	0.00473437	0.00492273	0.00697884	0.00719906	0.0127595	0.0447908	0.0185507	0.0676094	0.00910034	0.0147358	0.0165345	0.0796281	0.00514045	0.0431863	0.00165225	0.00892275	0.0047335	0.0144377	0.563277	0.436723	0.5632769	1.28827
12492	-574.5446	-606.3436	31.79907	0.177885	0.00275173	0.0894526	0.0312122	0.119401	0.114208	0.141985	0.0698755	0.106153	0.0125775	0.0513457	0.00839987	0.00309927	0.0493527	0.0350919	0.00936195	0.143979	0.0203086	0.0124914	0.106969	0.0188207	0.0157824	0.311084	0.0116672	0.0477409	0.069316	0.0123528	0.0156344	0.0134689	0.136719	0.378915	0.738776	1.35359	2.63911	7.31425	1.438781	0.0976444	0.00151047	0.049102	0.0171329	0.0655411	0.0626909	0.0779381	0.0383559	0.0582694	0.00690401	0.0281845	0.00461083	0.00170124	0.0270905	0.0192625	0.00513894	0.0790326	0.0111477	0.00685672	0.058717	0.010331	0.00866324	0.170759	0.00640433	0.0262058	0.0380488	0.00678066	0.00858202	0.0073933	0.599735	0.400265	0.5997353	1.821769
12528	-572.1515	-598.2377	26.08618	0.81198	0.0252137	0.250172	0.0525222	0.159588	0.144336	0.33661	0.808175	0.106184	0.0264188	0.166371	0.00813108	0.0176399	0.0567209	0.08678	0.0952311	0.184433	0.0930281	0.178741	1.01507	0.0427633	0.063167	0.296343	0.322747	0.138893	0.0288255	0.0149587	0.0687362	0.0365686	0.40591	0.644214	0.871808	1.14704	1.55228	2.4636	0.6519363	0.144061	0.00447341	0.0443855	0.00931848	0.0283141	0.025608	0.0597213	0.143386	0.0188391	0.00468722	0.0295175	0.00144262	0.00312968	0.0100634	0.0153965	0.0168959	0.0327221	0.016505	0.0317121	0.180093	0.00758706	0.0112071	0.0525771	0.0572618	0.0246424	0.00511422	0.00265398	0.0121952	0.00648799	0.607309	0.392691	0.6073089	5.636345
12564	-567.532	-597.677	30.14502	0.180796	0.11715	0.0238501	0.106249	0.0817156	0.301395	0.162984	0.169908	0.188725	0.0743619	0.0900707	0.00945958	0.000258217	0.0691186	0.0325529	0.0198217	0.0833669	0.0170129	0.405471	0.0271469	0.0817836	0.0490314	0.184021	0.0256082	0.00240611	0.0634594	0.448092	0.000317656	0.145859	0.263714	0.522018	0.816438	1.22483	1.91564	3.79198	0.9637705	0.0571779	0.0370494	0.00754274	0.0336018	0.0258431	0.0953182	0.0515448	0.0537345	0.0596854	0.0235174	0.0284854	0.00299165	8.16628e-05	0.0218592	0.0102951	0.00626873	0.0263653	0.00538044	0.128233	0.00858538	0.0258646	0.0155065	0.0581979	0.00809874	0.000760947	0.0200694	0.141712	0.000100461	0.0461287	0.630652	0.369348	0.6306516	3.161992
12600	-571.9238	-600.7775	28.85371	0.435504	0.241557	0.039499	0.222564	0.114168	0.10326	0.0192537	0.492208	0.224412	0.133189	0.088014	0.0188584	0.00821444	0.142177	0.0579587	0.0671946	0.0424004	0.033081	0.327923	0.0783384	0.157237	0.0171139	0.112666	0.0160342	0.0304081	0.0556687	0.504075	0.00774169	0.144678	0.277439	0.535095	0.822764	1.21541	1.86883	3.6044	0.9270867	0.110663	0.0613805	0.0100369	0.0565543	0.0290105	0.0262388	0.00489244	0.125072	0.0570239	0.0338439	0.0223647	0.00479199	0.00208732	0.0361277	0.0147276	0.0170744	0.0107741	0.00840603	0.0833267	0.0199061	0.0399545	0.0043487	0.0286289	0.00407435	0.00772683	0.0141457	0.128087	0.00196719	0.0367633	0.452289	0.547711	0.4522889	3.935395
12636	-573.5949	-602.4697	28.87473	0.308902	0.144043	0.0602535	0.217847	0.123462	0.0781821	0.10412	0.270442	0.305194	0.0972648	0.148377	0.0582685	0.0303916	0.0771511	0.0183815	0.0625783	0.0440896	0.00381399	0.0546242	0.114878	0.344678	0.041191	0.125794	0.0619207	0.448609	0.0655825	0.415033	0.0670154	0.130628	0.35278	0.601612	0.853397	1.17179	1.6622	2.83463	0.7533726	0.0767895	0.0358073	0.0149783	0.0541542	0.0306912	0.0194352	0.0258829	0.0672286	0.0758677	0.0241789	0.0368848	0.0144849	0.00755498	0.0191789	0.00456942	0.0155562	0.0109601	0.000948113	0.0135789	0.0285574	0.085683	0.0102396	0.0312709	0.0153927	0.111519	0.016303	0.103172	0.0166592	0.0324727	0.49934	0.50066	0.4993404	4.022717
12672	-565.0375	-596.8637	31.82616	0.262961	0.0282209	0.0536591	0.0303222	0.034885	0.0188135	0.107513	0.222351	0.11132	0.101229	0.0389614	0.00941603	0.00384297	0.0489112	0.0443711	0.0125848	0.12449	0.0690285	0.028082	0.245476	0.00733859	0.0156207	0.0197044	0.0120555	0.0282184	0.0641373	0.0905953	0.0227033	0.0310267	0.162209	0.411862	0.758245	1.31884	2.428	6.16489	1.315169	0.139292	0.0149488	0.0284236	0.0160618	0.0184788	0.00996562	0.0569504	0.117781	0.058967	0.0536216	0.0206381	0.00498773	0.00203564	0.0259086	0.0235036	0.00666623	0.0659429	0.0365648	0.0148752	0.13003	0.0038873	0.00827439	0.0104375	0.00638589	0.0149475	0.033974	0.0479889	0.0120261	0.0164351	0.563335	0.436665	0.5633345	1.887838
12708	-566.7747	-598.8552	32.08053	0.149941	0.0082611	0.0387904	0.01022	0.0383516	0.119867	0.083602	0.187242	0.154228	0.0603164	0.0444494	0.00302584	0.00895805	0.0342213	0.0103857	0.00673251	0.0242118	0.0744266	0.0325752	0.0116847	0.0465623	0.143933	0.0241608	0.225109	0.0295958	0.00308615	0.00667738	0.0797345	0.00504479	0.148233	0.394156	0.747921	1.33704	2.53707	6.74614	1.380317	0.0900332	0.00496045	0.023292	0.0061367	0.0230286	0.0719751	0.0501995	0.112431	0.0926076	0.0362175	0.02669	0.00181689	0.00537894	0.0205485	0.0062362	0.00404259	0.0145382	0.0446901	0.01956	0.00701616	0.0279587	0.0864257	0.0145075	0.135169	0.017771	0.0018531	0.00400949	0.0478772	0.00302919	0.514883	0.485117	0.5148832	1.665394
12744	-576.2953	-607.4265	31.13112	0.284141	0.0773755	0.0456731	0.0307206	0.141278	0.183289	0.0125225	0.161522	0.219645	0.0162594	0.0409527	0.00674952	0.00688472	0.00534926	0.00194791	0.00855563	0.0467521	0.219084	0.00380511	0.076426	0.0503881	0.168659	0.035469	0.160616	0.0714942	0.0348524	0.025187	0.0149909	0.0224569	0.112387	0.344375	0.717071	1.39456	2.90381	8.89783	1.580489	0.130757	0.0356069	0.021018	0.0141371	0.0650138	0.0843465	0.00576263	0.0743296	0.101077	0.0074823	0.0188458	0.00310602	0.00316824	0.00246164	0.000896395	0.00393716	0.0215145	0.100819	0.00175105	0.03517	0.0231878	0.0776142	0.0163222	0.0739129	0.0329005	0.0160385	0.0115906	0.00689858	0.0103343	0.407542	0.592458	0.4075425	2.173046
12780	-573.5579	-605.5968	32.03896	0.269493	0.0718738	0.0165168	0.0150329	0.0522168	0.0915861	0.0794904	0.0597951	0.0760306	0.0236627	0.0166423	0.0140197	0.0161238	0.0194928	0.00402229	0.00447701	0.067229	0.0659857	0.0183256	0.0484625	0.00751231	0.174875	0.0287152	0.0844621	0.0369071	0.0104954	0.0151273	0.00480506	0.0120146	0.0862185	0.302614	0.688727	1.45195	3.30454	11.5984	1.772148	0.191757	0.0511414	0.0117525	0.0106966	0.0371546	0.0651676	0.056561	0.0425469	0.0540991	0.0168371	0.0118417	0.00997567	0.0114728	0.01387	0.00286204	0.0031856	0.0478364	0.0469518	0.0130395	0.0344832	0.00534534	0.124431	0.0204321	0.0600986	0.026261	0.00746797	0.0107637	0.00341902	0.00854889	0.708452	0.291548	0.7084521	1.405393
12816	-578.655	-608.7255	30.07051	0.492498	0.0814347	0.0432374	0.0583323	0.169943	0.00813737	0.102891	0.281673	0.221049	0.180685	0.0852693	0.000347526	0.0183078	0.076409	0.0956614	0.0419037	0.0284634	0.123961	0.0717392	0.116018	0.00968426	0.16438	0.101735	0.375137	0.123843	0.0604581	0.0277008	0.0077628	0.0166811	0.251196	0.509782	0.810418	1.23393	1.96162	3.98096	0.9989361	0.154614	0.0255654	0.0135738	0.0183127	0.0533515	0.00255463	0.0323014	0.088428	0.0693957	0.0567238	0.0267693	0.000109102	0.00574751	0.0239877	0.0300317	0.0131552	0.00893573	0.0389162	0.0225217	0.0364225	0.00304026	0.051605	0.0319385	0.11777	0.038879	0.0189801	0.00869634	0.00243704	0.00523684	0.56346	0.43654	0.5634604	3.185343
12852	-565.085	-597.4942	32.40916	0.196229	0.00591453	0.0289975	0.0106695	0.0160133	0.0422998	0.0725257	0.018208	0.0914727	0.0764123	0.0203461	0.00499897	0.0170043	0.0297158	0.0155337	0.0150842	0.00537868	0.0307754	0.0527763	0.0114766	0.025089	0.0328812	0.00538519	0.143775	0.00995055	0.00270768	0.0159172	0.073142	0.000378071	0.0830817	0.297194	0.684854	1.46016	3.36481	12.0363	1.798946	0.18321	0.00552214	0.0270737	0.00996161	0.0149509	0.0394935	0.0677141	0.017	0.0854041	0.0713428	0.0189963	0.00466732	0.0158762	0.0277444	0.0145031	0.0140834	0.00502184	0.0287337	0.049275	0.0107152	0.0234245	0.0306997	0.00502791	0.134236	0.00929039	0.00252804	0.0148612	0.0682895	0.000352989	0.587715	0.412285	0.5877147	1.071058
12888	-571.2626	-603.1867	31.92407	0.250531	0.00287926	0.0891218	0.0745754	0.0964363	0.045979	0.0561287	0.142241	0.209344	0.0537369	0.0516016	0.0127478	0.0260836	0.0361379	0.0156823	0.00765466	0.00399118	0.0566969	0.0231824	0.0605989	0.13829	0.0706025	0.00261777	0.100089	0.010778	0.0158288	0.00494657	0.025915	0.025191	0.13012	0.369882	0.733236	1.36382	2.70356	7.68521	1.474553	0.146543	0.00168416	0.0521299	0.0436213	0.0564084	0.0268944	0.0328313	0.083201	0.122451	0.0314322	0.0301832	0.00745658	0.015257	0.0211381	0.00917305	0.00447743	0.00233456	0.0331637	0.0135601	0.035446	0.0808899	0.0412974	0.00153121	0.0585451	0.00630437	0.00925874	0.00289339	0.0151584	0.0147349	0.577541	0.422459	0.5775411	1.70961
12924	-572.9511	-604.5175	31.56631	0.404767	0.000729867	0.067255	0.00879452	0.0151658	0.0457862	0.0811088	0.0931601	0.176936	0.079263	0.0590438	0.00209318	0.0416535	0.0216075	0.0228578	0.014696	0.00784519	0.105605	0.124894	0.000108941	0.0848324	0.0247589	0.0148833	0.312371	0.0406726	0.0214735	0.008047	0.00244127	0.121142	0.143771	0.388323	0.744451	1.34327	2.57517	6.95552	1.402418	0.20198	0.000364207	0.0335605	0.0043885	0.00756777	0.0228475	0.0404736	0.0464872	0.088292	0.0395525	0.0294631	0.0010445	0.0207852	0.0107822	0.0114061	0.00733336	0.00391478	0.0526973	0.0623223	5.4362e-05	0.0423317	0.0123548	0.0074268	0.155874	0.0202958	0.0107154	0.00401548	0.0012182	0.0604503	0.547854	0.452146	0.5478537	2.003993
12960	-571.8268	-599.7108	27.88407	0.425594	0.0491581	0.0912045	0.0875928	0.0725556	0.368034	0.296128	0.134954	0.255679	0.111946	0.139462	0.000358242	0.0103791	0.0891995	0.0355221	0.0248152	0.116597	0.122389	0.0744951	0.170103	0.469794	0.0219925	0.116895	1.10294	0.0181617	0.0366373	0.0309134	0.0136479	0.0657354	0.327334	0.580042	0.843731	1.18521	1.72401	3.05499	0.8075057	0.0934779	0.0107971	0.0200323	0.019239	0.0159362	0.0808354	0.0650419	0.0296414	0.0561577	0.024588	0.0306316	7.86848e-05	0.00227967	0.0195919	0.00780211	0.00545044	0.0256095	0.0268817	0.0163622	0.0373616	0.103186	0.00483046	0.0256751	0.24225	0.00398905	0.00804706	0.00678987	0.00299765	0.0144382	0.528856	0.471144	0.5288563	4.55288
12996	-567.6551	-595.2485	27.59346	0.309829	0.0379482	0.0900232	0.0821891	0.0600394	0.453988	0.0664807	0.221858	0.643607	0.00879011	0.114733	0.000337821	0.0493132	0.0673101	0.0874082	0.000118644	0.00905989	0.0831461	0.14432	0.317365	0.653512	0.0589843	0.259144	0.450443	0.0137037	0.0221518	0.0831442	0.0580571	0.274948	0.332385	0.584391	0.845699	1.18245	1.71118	3.00856	0.7964315	0.0656147	0.00803656	0.0190648	0.0174058	0.012715	0.0961441	0.0140791	0.0469843	0.136301	0.00186154	0.0242977	7.15426e-05	0.0104434	0.0142547	0.018511	2.5126e-05	0.00191867	0.0176084	0.0305637	0.0672106	0.138399	0.0124915	0.0548807	0.0953933	0.00290213	0.00469124	0.017608	0.0122951	0.0582276	0.541442	0.458558	0.541442	4.721953
13032	-579.7169	-610.7216	31.00467	0.0648317	0.0669695	0.00731289	0.106076	0.0622933	0.115725	0.181896	0.205519	0.167334	0.0615058	0.0784225	0.0154091	0.033343	0.0257778	0.0514403	0.0313232	0.0250477	0.0260206	0.0824593	0.383693	0.0321573	0.0865763	0.0825118	0.00862718	0.37987	0.135359	0.0746526	0.00205147	0.0102198	0.242214	0.500809	0.805941	1.24079	1.99677	4.12859	1.025265	0.0248929	0.0257137	0.00280787	0.0407292	0.0239183	0.0444338	0.069841	0.0789116	0.06425	0.0236159	0.0301113	0.00591652	0.0128025	0.00989771	0.0197511	0.0120269	0.00961737	0.00999093	0.0316612	0.147324	0.0123472	0.033242	0.0316814	0.00331251	0.145855	0.0519727	0.0286638	0.000787686	0.00392402	0.78366	0.21634	0.7836596	2.604425
13068	-567.5505	-600.1326	32.582	0.1316	0.00982359	0.048579	0.0303458	0.08227	0.0125231	0.0269507	0.0636337	0.115524	0.0536773	0.0288734	0.00615824	0.00825159	0.00782655	0.0117661	0.00446777	0.00359131	0.0311167	0.046305	0.000393578	0.0818857	0.0104493	0.0422197	0.118013	0.00305457	0.0149502	0.0259047	0.0104211	0.01235	0.101277	0.32733	0.705805	1.41682	3.05502	9.87388	1.65575	0.126183	0.00941927	0.0465795	0.0290968	0.0788839	0.0120077	0.0258414	0.0610147	0.110769	0.051468	0.027685	0.00590478	0.00791196	0.00750442	0.0112819	0.00428389	0.0034435	0.029836	0.0443991	0.000377379	0.0785154	0.0100193	0.040482	0.113156	0.00292885	0.0143348	0.0248385	0.00999217	0.0118417	0.520994	0.479006	0.5209941	1.042925
13104	-569.7396	-602.1334	32.39377	0.239763	0.028977	0.0384201	0.0230207	0.0408355	0.061878	0.0335676	0.118491	0.0890993	0.00724375	0.0541096	0.00854124	0.0053982	0.0114866	0.0229696	0.0215813	0.0122947	0.00450183	0.0462686	0.06239	0.0473259	0.0146238	0.0210919	0.093493	0.0204372	0.0123572	0.0134766	0.0186077	0.0247781	0.0988095	0.323415	0.70316	1.42215	3.092	10.1205	1.673588	0.200299	0.0242074	0.0320962	0.0192315	0.0341141	0.0516929	0.0280424	0.0989877	0.0744336	0.00605143	0.0452032	0.00713536	0.00450966	0.00959594	0.0191888	0.0180291	0.010271	0.00376084	0.0386528	0.0521207	0.0395361	0.0122168	0.0176202	0.0781042	0.0170732	0.0103232	0.0112583	0.0155449	0.0206997	0.576792	0.423208	0.5767919	1.19703
13140	-573.8253	-601.0287	27.20335	0.776077	0.0156006	0.195413	0.0709569	0.0810909	0.352188	0.331948	0.414928	0.395548	0.130738	0.210174	0.00855262	0.0799235	0.0529813	0.114176	0.0299151	0.0463674	0.226112	0.231871	0.298812	0.0546122	0.0384468	0.19262	0.0277934	0.23047	0.0713573	0.17527	0.144966	0.0565704	0.443599	0.672723	0.883666	1.13165	1.4865	2.25429	0.5877352	0.153512	0.00308587	0.0386537	0.0140356	0.0160402	0.0696645	0.065661	0.0820749	0.0782415	0.0258607	0.0415736	0.00169175	0.0158093	0.01048	0.0225846	0.00591737	0.00917171	0.0447262	0.0458653	0.0591065	0.0108026	0.00760497	0.0381012	0.00549767	0.0455881	0.0141148	0.0346694	0.028675	0.0111899	0.399932	0.600068	0.3999323	5.05548
